Time,North
73.22099999998557,-176.62367577890535
73.22199999998557,-176.62606479615505
73.22299999998557,-176.6284538312388
73.22399999998558,-176.63084288415845
73.22499999998558,-176.6332319549158
73.22599999998559,-176.63562104351266
73.2269999999856,-176.6380101499508
73.2279999999856,-176.640399274232
73.2289999999856,-176.64278841635812
73.22999999998561,-176.64517757633087
73.23099999998561,-176.64756675415202
73.23199999998562,-176.64995594982335
73.23299999998562,-176.65234516334658
73.23399999998563,-176.65473439472348
73.23499999998563,-176.65712364395574
73.23599999998564,-176.65951291132612
73.23699999998564,-176.66190219683602
73.23799999998565,-176.6642915004869
73.23899999998565,-176.6666808222802
73.23999999998566,-176.66907016221728
73.24099999998566,-176.67145952029958
73.24199999998567,-176.67384889652845
73.24299999998567,-176.67384889652845
73.24399999998568,-176.67862770343152
73.24499999998568,-176.68101713410843
73.24599999998568,-176.6834065829374
73.24699999998569,-176.6857960499198
73.2479999999857,-176.68818553505693
73.2489999999857,-176.69057503835015
73.2499999999857,-176.69296455980074
73.25099999998571,-176.69535409941005
73.25199999998571,-176.69774365717936
73.25299999998572,-176.70013323310994
73.25399999998572,-176.7025228272031
73.25499999998573,-176.7049124394601
73.25599999998573,-176.7073020698822
73.25699999998574,-176.70969171847062
73.25799999998574,-176.71208138522667
73.25899999998575,-176.71447107015155
73.25999999998575,-176.71686077324648
73.26099999998576,-176.7192504945127
73.26199999998576,-176.72164023395138
73.26299999998577,-176.72402999156375
73.26399999998577,-176.72641976735102
73.26499999998578,-176.7288095613143
73.26599999998578,-176.73119937345484
73.26699999998579,-176.73358920377376
73.26799999998579,-176.7359790522722
73.2689999999858,-176.73836891895132
73.2699999999858,-176.74075880381227
73.2709999999858,-176.74314870685615
73.27199999998581,-176.7455386280841
73.27299999998581,-176.7479285674972
73.27399999998582,-176.7503185250966
73.27499999998582,-176.75270850088333
73.27599999998583,-176.75509849485852
73.27699999998583,-176.7574885070232
73.27799999998584,-176.75987853737846
73.27899999998584,-176.76226858592534
73.27999999998585,-176.7646586526649
73.28099999998585,-176.76704873759817
73.28199999998586,-176.76943884072617
73.28299999998586,-176.7718289620499
73.28399999998587,-176.77421910157042
73.28499999998587,-176.7766092592887
73.28599999998588,-176.77899943520575
73.28699999998588,-176.78138962932252
73.28799999998589,-176.78377984164
73.28899999998589,-176.78617007215917
73.2899999999859,-176.78617007215917
73.2909999999859,-176.79095058780632
73.2919999999859,-176.7933408729362
73.29299999998591,-176.79573117627154
73.29399999998591,-176.79812149781324
73.29499999998592,-176.80051183756223
73.29599999998592,-176.8029021955194
