TIME,lat,lon,alt,eph,epv,vel,vn,ve,vd,cog,satellites_visible,id,yaw
1702378484899756,476414676,-1221401651,130514,10,10,2,0,-2,0,27579,15,0,0
1702378484920756,476414676,-1221401651,130514,10,10,2,0,-2,0,27665,15,0,0
1702378484941756,476414676,-1221401651,130514,10,10,2,0,-2,0,27748,15,0,0
1702378484962757,476414676,-1221401652,130515,10,10,2,0,-2,0,27828,15,0,0
1702378484983757,476414676,-1221401652,130515,10,10,2,0,-2,0,27904,15,0,0
1702378485004758,476414676,-1221401652,130515,10,10,2,0,-2,0,27978,15,0,0
1702378485025758,476414676,-1221401652,130515,10,10,2,0,-2,0,28050,15,0,0
1702378485046759,476414676,-1221401652,130515,10,10,2,0,-2,0,28122,15,0,0
1702378485067759,476414676,-1221401652,130515,10,10,2,0,-2,0,28195,15,0,0
1702378485088760,476414676,-1221401652,130515,10,10,2,0,-2,0,28269,15,0,0
1702378485109760,476414676,-1221401652,130515,10,10,2,0,-2,0,28345,15,0,0
1702378485130760,476414676,-1221401652,130516,10,10,2,0,-2,0,28425,15,0,0
1702378485151761,476414677,-1221401652,130516,10,10,2,0,-2,0,28509,15,0,0
1702378485172761,476414677,-1221401652,130516,10,10,2,0,-2,0,28599,15,0,0
1702378485193762,476414677,-1221401652,130516,10,10,2,0,-2,0,28695,15,0,0
1702378485214762,476414677,-1221401652,130516,10,10,2,0,-2,0,28796,15,0,0
1702378485235763,476414677,-1221401652,130516,10,10,2,0,-2,0,28903,15,0,0
1702378485256763,476414677,-1221401652,130517,10,10,2,0,-2,0,29016,15,0,0
1702378485277764,476414677,-1221401652,130517,10,10,2,0,-2,0,29136,15,0,0
1702378485298764,476414677,-1221401653,130517,10,10,2,0,-2,0,29263,15,0,0
1702378485319764,476414677,-1221401653,130517,10,10,2,0,-1,0,29400,15,0,0
1702378485340765,476414677,-1221401653,130517,10,10,2,0,-1,0,29547,15,0,0
1702378485361765,476414677,-1221401653,130518,10,10,2,0,-1,0,29702,15,0,0
1702378485382766,476414677,-1221401653,130518,10,10,2,1,-1,0,29866,15,0,0
1702378485403766,476414677,-1221401653,130518,10,10,2,1,-1,0,30038,15,0,0
1702378485424767,476414677,-1221401653,130518,10,10,2,1,-1,0,30219,15,0,0
1702378485445767,476414677,-1221401653,130518,10,10,2,1,-1,0,30404,15,0,0
1702378485466768,476414677,-1221401653,130519,10,10,2,1,-1,0,30593,15,0,0
1702378485487768,476414677,-1221401653,130519,10,10,1,1,-1,0,30788,15,0,0
1702378485508769,476414677,-1221401653,130519,10,10,1,1,-1,0,30988,15,0,0
1702378485529769,476414677,-1221401653,130519,10,10,1,1,-1,0,31192,15,0,0
1702378485550769,476414677,-1221401653,130519,10,10,1,1,-1,-1,31400,15,0,0
1702378485571770,476414677,-1221401653,130520,10,10,1,1,-1,-1,31613,15,0,0
1702378485592770,476414677,-1221401653,130520,10,10,1,1,-1,-1,31832,15,0,0
1702378485613771,476414677,-1221401653,130520,10,10,1,1,-1,-1,32056,15,0,0
1702378485634771,476414677,-1221401653,130520,10,10,1,1,-1,-1,32287,15,0,0
1702378485655772,476414677,-1221401653,130520,10,10,1,1,-1,-1,32525,15,0,0
1702378485676772,476414677,-1221401653,130521,10,10,1,1,0,-1,32767,15,0,0
1702378485697773,476414677,-1221401653,130521,10,10,1,1,0,-1,33013,15,0,0
1702378485718773,476414677,-1221401653,130521,10,10,1,1,0,-1,33258,15,0,0
1702378485739773,476414677,-1221401653,130521,10,10,1,1,0,-1,33502,15,0,0
1702378485760774,476414677,-1221401653,130522,10,10,1,1,0,-1,33745,15,0,0
1702378485781774,476414677,-1221401653,130522,10,10,1,1,0,-1,33986,15,0,0
1702378485802775,476414677,-1221401653,130522,10,10,1,1,0,-1,34224,15,0,0
1702378485823775,476414677,-1221401653,130522,10,10,1,1,0,-1,34459,15,0,0
1702378485844776,476414677,-1221401653,130522,10,10,1,1,0,-1,34688,15,0,0
1702378485865776,476414677,-1221401653,130523,10,10,1,1,0,-1,34912,15,0,0
1702378485886777,476414677,-1221401654,130523,10,10,1,1,0,-1,35129,15,0,0
1702378485907777,476414677,-1221401654,130523,10,10,1,1,0,-1,35340,15,0,0
1702378485928777,476414677,-1221401654,130523,10,10,1,1,0,-1,35541,15,0,0
1702378485949778,476414677,-1221401654,130524,10,10,1,1,0,-1,35735,15,0,0
1702378485970778,476414677,-1221401654,130524,10,10,1,1,0,-1,35922,15,0,0
1702378485991779,476414678,-1221401654,130524,10,10,2,2,0,-1,103,15,0,0
1702378486012779,476414678,-1221401654,130524,10,10,2,2,0,-1,276,15,0,0
1702378486033780,476414678,-1221401654,130525,10,10,2,2,0,-1,441,15,0,0
1702378486054780,476414678,-1221401654,130525,10,10,2,2,0,-1,600,15,0,0
1702378486075781,476414678,-1221401654,130525,10,10,2,2,0,-1,755,15,0,0
1702378486096781,476414678,-1221401653,130525,10,10,2,2,0,-1,907,15,0,0
1702378486117782,476414678,-1221401653,130525,10,10,2,2,0,-1,1058,15,0,0
1702378486138782,476414678,-1221401653,130526,10,10,2,2,0,0,1206,15,0,0
1702378486159782,476414678,-1221401653,130526,10,10,2,2,0,0,1352,15,0,0
1702378486180783,476414678,-1221401653,130526,10,10,2,2,0,0,1497,15,0,0
1702378486201783,476414678,-1221401653,130526,10,10,2,2,0,0,1638,15,0,0
1702378486222784,476414678,-1221401653,130526,10,10,2,2,0,0,1777,15,0,0
1702378486243784,476414678,-1221401653,130527,10,10,2,2,0,0,1913,15,0,0
1702378486264785,476414678,-1221401653,130527,10,10,2,2,0,0,2044,15,0,0
1702378486285785,476414678,-1221401653,130527,10,10,2,2,0,0,2171,15,0,0
1702378486306786,476414678,-1221401653,130527,10,10,2,2,0,0,2293,15,0,0
1702378486327786,476414678,-1221401653,130527,10,10,2,2,0,0,2412,15,0,0
1702378486348786,476414678,-1221401653,130527,10,10,2,2,1,0,2530,15,0,0
1702378486369787,476414678,-1221401653,130528,10,10,2,2,1,0,2649,15,0,0
1702378486390787,476414678,-1221401653,130528,10,10,2,2,1,0,2770,15,0,0
1702378486411788,476414678,-1221401653,130528,10,10,2,2,1,0,2893,15,0,0
1702378486432788,476414678,-1221401653,130528,10,10,2,2,1,0,3018,15,0,0
1702378486453789,476414678,-1221401653,130528,10,10,2,2,1,0,3143,15,0,0
1702378486474789,476414678,-1221401653,130528,10,10,2,2,1,0,3268,15,0,0
1702378486495790,476414678,-1221401653,130528,10,10,2,2,1,0,3394,15,0,0
1702378486516790,476414679,-1221401653,130528,10,10,2,2,1,0,3518,15,0,0
1702378486537790,476414679,-1221401653,130528,10,10,2,2,1,0,3641,15,0,0
1702378486558791,476414679,-1221401653,130529,10,10,2,2,1,0,3761,15,0,0
1702378486579791,476414679,-1221401653,130529,10,10,2,2,1,0,3878,15,0,0
1702378486600792,476414679,-1221401653,130529,10,10,2,2,1,0,3990,15,0,0
1702378486621792,476414679,-1221401653,130529,10,10,2,2,1,0,4099,15,0,0
1702378486642793,476414679,-1221401653,130529,10,10,2,2,1,0,4206,15,0,0
1702378486663793,476414679,-1221401653,130529,10,10,2,1,1,0,4310,15,0,0
1702378486684794,476414679,-1221401653,130529,10,10,2,1,1,0,4413,15,0,0
1702378486705794,476414679,-1221401653,130529,10,10,2,1,1,0,4515,15,0,0
1702378486726795,476414679,-1221401653,130529,10,10,2,1,2,0,4616,15,0,0
1702378486747795,476414679,-1221401652,130529,10,10,2,1,2,0,4716,15,0,0
1702378486768795,476414679,-1221401652,130529,10,10,2,1,2,0,4816,15,0,0
1702378486789796,476414679,-1221401652,130529,10,10,2,1,2,0,4913,15,0,0
1702378486810796,476414679,-1221401652,130529,10,10,2,1,2,0,5010,15,0,0
1702378486831797,476414679,-1221401652,130530,10,10,2,1,2,0,5106,15,0,0
1702378486852797,476414679,-1221401652,130530,10,10,2,1,2,0,5201,15,0,0
1702378486873798,476414679,-1221401652,130530,10,10,2,1,2,0,5295,15,0,0
1702378486894798,476414679,-1221401652,130530,10,10,2,1,2,0,5387,15,0,0
1702378486915799,476414679,-1221401652,130530,10,10,2,1,2,0,5478,15,0,0
1702378486936799,476414679,-1221401652,130530,10,10,2,1,2,0,5569,15,0,0
1702378486957799,476414679,-1221401652,130530,10,10,2,1,2,0,5659,15,0,0
1702378486978800,476414679,-1221401652,130530,10,10,2,1,2,0,5748,15,0,0
1702378486999800,476414679,-1221401652,130530,10,10,2,1,2,0,5838,15,0,0
1702378487020801,476414679,-1221401652,130530,10,10,2,1,2,0,5930,15,0,0
1702378487041801,476414679,-1221401652,130530,10,10,2,1,2,0,6025,15,0,0
1702378487062802,476414679,-1221401651,130530,10,10,2,1,2,0,6122,15,0,0
1702378487083802,476414679,-1221401651,130530,10,10,2,1,2,0,6221,15,0,0
1702378487104803,476414679,-1221401651,130530,10,10,2,1,2,0,6324,15,0,0
1702378487125803,476414679,-1221401651,130530,10,10,2,1,2,0,6429,15,0,0
1702378487146803,476414680,-1221401651,130530,10,10,2,1,2,0,6536,15,0,0
1702378487167804,476414680,-1221401651,130530,10,10,2,1,2,0,6644,15,0,0
1702378487188804,476414680,-1221401651,130530,10,10,2,1,2,0,6754,15,0,0
1702378487209805,476414680,-1221401651,130530,10,10,2,1,2,0,6863,15,0,0
1702378487230805,476414680,-1221401651,130530,10,10,2,0,2,0,6971,15,0,0
1702378487251806,476414680,-1221401651,130530,10,10,2,0,2,0,7080,15,0,0
1702378487272806,476414680,-1221401651,130530,10,10,2,0,2,0,7187,15,0,0
1702378487293807,476414680,-1221401651,130530,10,10,2,0,2,0,7295,15,0,0
1702378487314807,476414680,-1221401651,130530,10,10,2,0,2,0,7402,15,0,0
1702378487335808,476414680,-1221401651,130530,10,10,2,0,2,0,7509,15,0,0
1702378487356808,476414680,-1221401650,130530,10,10,2,0,2,0,7615,15,0,0
1702378487377808,476414680,-1221401650,130530,10,10,2,0,2,0,7723,15,0,0
1702378487398809,476414680,-1221401650,130530,10,10,2,0,2,0,7831,15,0,0
1702378487419809,476414680,-1221401650,130531,10,10,2,0,2,0,7940,15,0,0
1702378487440810,476414680,-1221401650,130531,10,10,2,0,2,0,8050,15,0,0
1702378487461810,476414680,-1221401650,130531,10,10,2,0,2,0,8161,15,0,0
1702378487482811,476414680,-1221401650,130531,10,10,2,0,2,0,8272,15,0,0
1702378487503811,476414680,-1221401650,130531,10,10,2,0,2,0,8383,15,0,0
1702378487524812,476414680,-1221401650,130531,10,10,2,0,2,0,8494,15,0,0
1702378487545812,476414680,-1221401650,130531,10,10,2,0,2,0,8606,15,0,0
1702378487566812,476414680,-1221401650,130531,10,10,2,0,2,0,8718,15,0,0
1702378487587813,476414680,-1221401650,130530,10,10,2,0,2,0,8828,15,0,0
1702378487608813,476414680,-1221401650,130530,10,10,2,0,2,0,8937,15,0,0
1702378487629814,476414680,-1221401649,130530,10,10,2,0,2,0,9045,15,0,0
1702378487650814,476414680,-1221401649,130530,10,10,2,0,2,0,9151,15,0,0
1702378487671815,476414680,-1221401649,130530,10,10,2,0,2,0,9257,15,0,0
1702378487692815,476414680,-1221401649,130530,10,10,2,0,2,0,9363,15,0,0
1702378487713816,476414680,-1221401649,130530,10,10,2,0,2,0,9469,15,0,0
1702378487734816,476414680,-1221401649,130530,10,10,2,0,2,0,9575,15,0,0
1702378487755816,476414680,-1221401649,130530,10,10,2,0,2,0,9679,15,0,0
1702378487776817,476414680,-1221401649,130530,10,10,2,0,2,0,9782,15,0,0
1702378487797817,476414680,-1221401649,130530,10,10,2,0,2,0,9882,15,0,0
1702378487818818,476414680,-1221401649,130530,10,10,2,0,2,0,9979,15,0,0
1702378487839818,476414680,-1221401649,130530,10,10,2,0,2,0,10072,15,0,0
1702378487860819,476414680,-1221401649,130530,10,10,2,0,2,0,10163,15,0,0
1702378487881819,476414680,-1221401649,130530,10,10,2,0,2,0,10252,15,0,0
1702378487902820,476414680,-1221401648,130530,10,10,2,0,2,0,10341,15,0,0
1702378487923820,476414680,-1221401648,130530,10,10,2,0,2,0,10431,15,0,0
1702378487944820,476414680,-1221401648,130530,10,10,2,0,2,0,10524,15,0,0
1702378487965821,476414680,-1221401648,130530,10,10,2,0,2,0,10622,15,0,0
1702378487986821,476414680,-1221401648,130530,10,10,2,0,2,0,10725,15,0,0
1702378488007822,476414680,-1221401648,130530,10,10,2,0,2,0,10834,15,0,0
1702378488028822,476414680,-1221401648,130530,10,10,2,0,2,0,10950,15,0,0
1702378488049823,476414680,-1221401648,130530,10,10,2,0,2,0,11070,15,0,0
1702378488070823,476414680,-1221401648,130530,10,10,2,0,2,0,11193,15,0,0
1702378488091824,476414680,-1221401648,130530,10,10,2,0,2,0,11319,15,0,0
1702378488112824,476414680,-1221401648,130530,10,10,2,0,2,0,11447,15,0,0
1702378488133825,476414680,-1221401648,130530,10,10,2,0,1,0,11577,15,0,0
1702378488154825,476414680,-1221401648,130529,10,10,2,0,1,0,11708,15,0,0
1702378488175825,476414680,-1221401648,130529,10,10,2,-1,1,0,11840,15,0,0
1702378488196826,476414679,-1221401648,130529,10,10,2,-1,1,0,11974,15,0,0
1702378488217826,476414679,-1221401648,130529,10,10,2,-1,1,0,12111,15,0,0
1702378488238827,476414679,-1221401648,130529,10,10,2,-1,1,0,12253,15,0,0
1702378488259827,476414679,-1221401648,130529,10,10,2,-1,1,0,12400,15,0,0
1702378488280828,476414679,-1221401647,130529,10,10,2,-1,1,0,12553,15,0,0
1702378488301828,476414679,-1221401647,130529,10,10,2,-1,1,0,12713,15,0,0
1702378488322829,476414679,-1221401647,130529,10,10,1,-1,1,0,12881,15,0,0
1702378488343829,476414679,-1221401647,130529,10,10,1,-1,1,0,13056,15,0,0
1702378488364829,476414679,-1221401647,130529,10,10,1,-1,1,0,13236,15,0,0
1702378488385830,476414679,-1221401647,130528,10,10,1,-1,1,0,13420,15,0,0
1702378488406830,476414679,-1221401647,130528,10,10,1,-1,1,0,13605,15,0,0
1702378488427831,476414679,-1221401647,130528,10,10,1,-1,1,0,13793,15,0,0
1702378488448831,476414679,-1221401647,130528,10,10,1,-1,1,0,13984,15,0,0
1702378488469832,476414679,-1221401647,130528,10,10,1,-1,1,0,14178,15,0,0
1702378488490832,476414679,-1221401647,130528,10,10,1,-1,1,0,14375,15,0,0
1702378488511833,476414679,-1221401647,130528,10,10,1,-1,1,0,14575,15,0,0
1702378488532833,476414679,-1221401647,130528,10,10,1,-1,0,0,14775,15,0,0
1702378488553833,476414679,-1221401647,130528,10,10,1,-1,0,0,14975,15,0,0
1702378488574834,476414679,-1221401647,130527,10,10,1,-1,0,0,15172,15,0,0
1702378488595834,476414679,-1221401647,130527,10,10,1,-1,0,0,15365,15,0,0
1702378488616835,476414679,-1221401647,130527,10,10,1,-1,0,0,15553,15,0,0
1702378488637835,476414679,-1221401647,130527,10,10,1,-1,0,0,15735,15,0,0
1702378488658836,476414679,-1221401647,130527,10,10,1,-1,0,0,15913,15,0,0
1702378488679836,476414679,-1221401647,130527,10,10,1,-1,0,0,16084,15,0,0
1702378488700837,476414679,-1221401647,130527,10,10,1,-1,0,0,16249,15,0,0
1702378488721837,476414679,-1221401647,130526,10,10,1,-1,0,0,16409,15,0,0
1702378488742838,476414679,-1221401647,130526,10,10,1,-1,0,0,16567,15,0,0
1702378488763838,476414679,-1221401647,130526,10,10,1,-1,0,0,16723,15,0,0
1702378488784838,476414679,-1221401647,130526,10,10,1,-1,0,0,16881,15,0,0
1702378488805839,476414679,-1221401647,130526,10,10,1,-1,0,0,17041,15,0,0
1702378488826839,476414679,-1221401647,130526,10,10,1,-1,0,0,17204,15,0,0
1702378488847840,476414679,-1221401647,130526,10,10,1,-1,0,0,17369,15,0,0
1702378488868840,476414679,-1221401647,130525,10,10,1,-1,0,0,17534,15,0,0
1702378488889841,476414679,-1221401647,130525,10,10,1,-1,0,0,17698,15,0,0
1702378488910841,476414678,-1221401647,130525,10,10,1,-1,0,0,17861,15,0,0
1702378488931842,476414678,-1221401647,130525,10,10,1,-1,0,0,18020,15,0,0
1702378488952842,476414678,-1221401647,130525,10,10,1,-1,0,0,18173,15,0,0
1702378488973842,476414678,-1221401647,130525,10,10,2,-1,0,0,18321,15,0,0
1702378488994843,476414678,-1221401647,130525,10,10,2,-2,0,0,18464,15,0,0
1702378489015843,476414678,-1221401647,130525,10,10,2,-2,0,0,18604,15,0,0
1702378489036844,476414678,-1221401647,130524,10,10,2,-2,0,0,18742,15,0,0
1702378489057844,476414678,-1221401647,130524,10,10,2,-2,0,0,18877,15,0,0
1702378489078845,476414678,-1221401647,130524,10,10,2,-2,0,0,19009,15,0,0
1702378489099845,476414678,-1221401647,130524,10,10,2,-2,0,0,19140,15,0,0
1702378489120846,476414678,-1221401647,130524,10,10,2,-2,0,0,19266,15,0,0
1702378489141846,476414678,-1221401647,130524,10,10,2,-2,0,0,19389,15,0,0
1702378489162846,476414678,-1221401647,130523,10,10,2,-2,0,0,19509,15,0,0
1702378489183847,476414678,-1221401647,130523,10,10,2,-2,0,0,19627,15,0,0
1702378489204847,476414678,-1221401647,130523,10,10,2,-2,0,0,19742,15,0,0
1702378489225848,476414678,-1221401647,130523,10,10,2,-2,0,0,19856,15,0,0
1702378489246848,476414678,-1221401647,130523,10,10,2,-2,0,0,19968,15,0,0
1702378489267849,476414678,-1221401647,130523,10,10,2,-2,0,0,20078,15,0,0
1702378489288849,476414678,-1221401647,130523,10,10,2,-1,0,0,20188,15,0,0
1702378489309850,476414678,-1221401647,130522,10,10,2,-1,0,0,20298,15,0,0
1702378489330850,476414678,-1221401647,130522,10,10,2,-1,0,0,20407,15,0,0
1702378489351851,476414678,-1221401647,130522,10,10,2,-1,0,0,20517,15,0,0
1702378489372851,476414678,-1221401647,130522,10,10,2,-1,0,0,20627,15,0,0
1702378489393851,476414678,-1221401647,130522,10,10,2,-1,-1,0,20738,15,0,0
1702378489414852,476414678,-1221401647,130521,10,10,2,-1,-1,0,20849,15,0,0
1702378489435852,476414678,-1221401647,130521,10,10,2,-1,-1,0,20962,15,0,0
1702378489456853,476414678,-1221401647,130521,10,10,2,-1,-1,0,21076,15,0,0
1702378489477853,476414677,-1221401647,130521,10,10,2,-1,-1,0,21192,15,0,0
1702378489498854,476414677,-1221401647,130521,10,10,2,-1,-1,0,21312,15,0,0
1702378489519854,476414677,-1221401647,130521,10,10,2,-1,-1,0,21437,15,0,0
1702378489540855,476414677,-1221401647,130520,10,10,2,-1,-1,0,21565,15,0,0
1702378489561855,476414677,-1221401647,130520,10,10,2,-1,-1,0,21698,15,0,0
1702378489582855,476414677,-1221401647,130520,10,10,2,-1,-1,1,21836,15,0,0
1702378489603856,476414677,-1221401647,130520,10,10,2,-1,-1,1,21979,15,0,0
1702378489624856,476414677,-1221401647,130519,10,10,2,-1,-1,1,22125,15,0,0
1702378489645857,476414677,-1221401647,130519,10,10,2,-1,-1,1,22275,15,0,0
1702378489666857,476414677,-1221401648,130519,10,10,2,-1,-1,1,22430,15,0,0
1702378489687858,476414677,-1221401648,130519,10,10,2,-1,-1,1,22588,15,0,0
1702378489708858,476414677,-1221401648,130519,10,10,2,-1,-1,1,22747,15,0,0
1702378489729859,476414677,-1221401648,130518,10,10,2,-1,-1,1,22908,15,0,0
1702378489750859,476414677,-1221401648,130518,10,10,2,-1,-1,1,23069,15,0,0
1702378489771859,476414677,-1221401648,130518,10,10,2,-1,-1,1,23227,15,0,0
1702378489792860,476414677,-1221401648,130518,10,10,2,-1,-1,1,23384,15,0,0
1702378489813860,476414677,-1221401648,130517,10,10,2,-1,-1,1,23539,15,0,0
1702378489834861,476414677,-1221401648,130517,10,10,2,-1,-2,1,23692,15,0,0
1702378489855861,476414677,-1221401648,130517,10,10,2,-1,-2,1,23846,15,0,0
1702378489876862,476414677,-1221401648,130516,10,10,2,-1,-2,1,23999,15,0,0
1702378489897862,476414677,-1221401648,130516,10,10,2,-1,-2,1,24151,15,0,0
1702378489918863,476414677,-1221401648,130516,10,10,2,-1,-2,1,24302,15,0,0
1702378489939863,476414677,-1221401648,130516,10,10,2,-1,-2,1,24452,15,0,0
1702378489960864,476414677,-1221401648,130515,10,10,2,-1,-2,1,24600,15,0,0
1702378489981864,476414677,-1221401648,130515,10,10,2,0,-2,1,24746,15,0,0
1702378490002864,476414677,-1221401648,130515,10,10,2,0,-2,1,24890,15,0,0
1702378490023865,476414677,-1221401649,130514,10,10,2,0,-2,1,25030,15,0,0
1702378490044865,476414677,-1221401649,130514,10,10,2,0,-2,1,25164,15,0,0
1702378490065866,476414677,-1221401649,130514,10,10,2,0,-2,1,25290,15,0,0
1702378490086866,476414677,-1221401649,130514,10,10,2,0,-2,1,25411,15,0,0
1702378490107867,476414677,-1221401649,130513,10,10,2,0,-2,1,25528,15,0,0
1702378490128867,476414677,-1221401649,130513,10,10,2,0,-2,1,25639,15,0,0
1702378490149868,476414677,-1221401649,130513,10,10,2,0,-2,1,25747,15,0,0
1702378490170868,476414677,-1221401649,130513,10,10,2,0,-2,1,25852,15,0,0
1702378490191868,476414677,-1221401649,130512,10,10,2,0,-2,1,25957,15,0,0
1702378490212869,476414677,-1221401649,130512,10,10,2,0,-2,1,26061,15,0,0
1702378490233869,476414677,-1221401649,130512,10,10,2,0,-2,1,26165,15,0,0
1702378490254870,476414677,-1221401649,130511,10,10,2,0,-2,1,26269,15,0,0
1702378490275870,476414677,-1221401649,130511,10,10,2,0,-2,1,26374,15,0,0
1702378490296871,476414677,-1221401649,130511,10,10,2,0,-2,1,26482,15,0,0
1702378490317871,476414677,-1221401650,130511,10,10,2,0,-2,1,26593,15,0,0
1702378490338872,476414677,-1221401650,130510,10,10,2,0,-2,1,26706,15,0,0
1702378490359872,476414677,-1221401650,130510,10,10,2,0,-2,1,26822,15,0,0
1702378490380872,476414677,-1221401650,130510,10,10,2,0,-2,1,26940,15,0,0
1702378490401873,476414677,-1221401650,130510,10,10,2,0,-2,1,27061,15,0,0
1702378490422873,476414677,-1221401650,130509,10,10,2,0,-2,1,27184,15,0,0
1702378490443874,476414677,-1221401650,130509,10,10,2,0,-2,1,27308,15,0,0
1702378490464874,476414677,-1221401650,130509,10,10,2,0,-2,1,27434,15,0,0
1702378490485875,476414677,-1221401650,130509,10,10,2,0,-2,1,27561,15,0,0
1702378490506875,476414677,-1221401650,130508,10,10,2,0,-2,1,27689,15,0,0
1702378490527876,476414677,-1221401650,130508,10,10,2,0,-2,0,27817,15,0,0
1702378490548876,476414677,-1221401650,130508,10,10,2,0,-2,0,27947,15,0,0
1702378490569876,476414677,-1221401650,130508,10,10,2,0,-2,0,28078,15,0,0
1702378490590877,476414677,-1221401651,130508,10,10,2,0,-2,0,28212,15,0,0
1702378490611877,476414677,-1221401651,130507,10,10,2,0,-2,0,28346,15,0,0
1702378490632878,476414677,-1221401651,130507,10,10,2,0,-2,0,28481,15,0,0
1702378490653878,476414677,-1221401651,130507,10,10,2,0,-2,0,28614,15,0,0
1702378490674879,476414677,-1221401651,130507,10,10,2,0,-2,0,28745,15,0,0
1702378490695879,476414677,-1221401651,130507,10,10,2,0,-2,0,28872,15,0,0
1702378490716880,476414677,-1221401651,130507,10,10,2,0,-2,0,28994,15,0,0
1702378490737880,476414677,-1221401651,130506,10,10,2,1,-2,0,29113,15,0,0
1702378490758881,476414677,-1221401651,130506,10,10,2,1,-2,0,29230,15,0,0
1702378490779881,476414677,-1221401651,130506,10,10,2,1,-2,0,29344,15,0,0
1702378490800881,476414677,-1221401651,130506,10,10,2,1,-2,0,29460,15,0,0
1702378490821882,476414677,-1221401651,130506,10,10,2,1,-2,0,29576,15,0,0
1702378490842882,476414677,-1221401651,130506,10,10,2,1,-2,0,29694,15,0,0
1702378490863883,476414677,-1221401652,130506,10,10,2,1,-2,0,29814,15,0,0
1702378490884883,476414677,-1221401652,130506,10,10,2,1,-2,0,29936,15,0,0
1702378490905884,476414677,-1221401652,130505,10,10,2,1,-2,0,30061,15,0,0
1702378490926884,476414677,-1221401652,130505,10,10,2,1,-2,0,30189,15,0,0
1702378490947885,476414677,-1221401652,130505,10,10,2,1,-2,0,30318,15,0,0
1702378490968885,476414677,-1221401652,130505,10,10,2,1,-2,0,30449,15,0,0
1702378490989885,476414677,-1221401652,130505,10,10,2,1,-2,0,30580,15,0,0
1702378491010886,476414677,-1221401652,130505,10,10,2,1,-2,0,30713,15,0,0
1702378491031886,476414677,-1221401652,130505,10,10,2,1,-2,0,30845,15,0,0
1702378491052887,476414677,-1221401652,130505,10,10,2,1,-2,0,30976,15,0,0
1702378491073887,476414677,-1221401652,130505,10,10,2,1,-2,0,31107,15,0,0
1702378491094888,476414677,-1221401652,130505,10,10,2,1,-2,0,31236,15,0,0
1702378491115888,476414677,-1221401652,130505,10,10,2,1,-2,0,31364,15,0,0
1702378491136889,476414677,-1221401652,130505,10,10,2,2,-2,0,31490,15,0,0
1702378491157889,476414677,-1221401652,130505,10,10,2,2,-2,0,31614,15,0,0
1702378491178889,476414677,-1221401652,130505,10,10,2,2,-1,0,31735,15,0,0
1702378491199890,476414677,-1221401652,130505,10,10,2,2,-1,0,31856,15,0,0
1702378491220890,476414677,-1221401653,130505,10,10,2,2,-1,0,31976,15,0,0
1702378491241891,476414678,-1221401653,130505,10,10,2,2,-1,0,32095,15,0,0
1702378491262891,476414678,-1221401653,130505,10,10,2,2,-1,0,32214,15,0,0
1702378491283892,476414678,-1221401653,130505,10,10,2,2,-1,0,32333,15,0,0
1702378491304892,476414678,-1221401653,130505,10,10,2,2,-1,0,32451,15,0,0
1702378491325893,476414678,-1221401653,130504,10,10,2,2,-1,0,32570,15,0,0
1702378491346893,476414678,-1221401653,130504,10,10,2,2,-1,0,32688,15,0,0
1702378491367894,476414678,-1221401653,130504,10,10,2,2,-1,0,32807,15,0,0
1702378491388894,476414678,-1221401653,130504,10,10,2,2,-1,0,32926,15,0,0
1702378491409894,476414678,-1221401653,130504,10,10,3,2,-1,0,33045,15,0,0
1702378491430895,476414678,-1221401653,130504,10,10,3,2,-1,0,33165,15,0,0
1702378491451895,476414678,-1221401653,130504,10,10,3,2,-1,0,33287,15,0,0
1702378491472896,476414678,-1221401653,130504,10,10,3,2,-1,0,33410,15,0,0
1702378491493896,476414678,-1221401653,130504,10,10,3,2,-1,0,33535,15,0,0
1702378491514897,476414678,-1221401653,130505,10,10,3,2,-1,0,33661,15,0,0
1702378491535897,476414678,-1221401653,130505,10,10,3,2,-1,0,33788,15,0,0
1702378491556898,476414678,-1221401653,130505,10,10,3,2,-1,0,33915,15,0,0
1702378491577898,476414678,-1221401653,130505,10,10,3,2,-1,0,34045,15,0,0
1702378491598898,476414678,-1221401653,130505,10,10,3,2,0,0,34177,15,0,0
1702378491619899,476414678,-1221401653,130505,10,10,3,2,0,0,34309,15,0,0
1702378491640899,476414678,-1221401653,130505,10,10,3,2,0,0,34444,15,0,0
1702378491661900,476414679,-1221401653,130505,10,10,3,3,0,0,34580,15,0,0
1702378491682900,476414679,-1221401653,130505,10,10,3,3,0,0,34717,15,0,0
1702378491703901,476414679,-1221401653,130505,10,10,3,3,0,0,34853,15,0,0
1702378491724901,476414679,-1221401653,130505,10,10,3,3,0,0,34990,15,0,0
1702378491745902,476414679,-1221401653,130505,10,10,3,3,0,0,35127,15,0,0
1702378491766902,476414679,-1221401653,130505,10,10,3,3,0,0,35263,15,0,0
1702378491787902,476414679,-1221401653,130505,10,10,3,3,0,0,35398,15,0,0
1702378491808903,476414679,-1221401653,130505,10,10,3,3,0,0,35533,15,0,0
1702378491829903,476414679,-1221401653,130505,10,10,3,3,0,0,35667,15,0,0
1702378491850904,476414679,-1221401653,130505,10,10,3,3,0,0,35799,15,0,0
1702378491871904,476414679,-1221401653,130505,10,10,3,3,0,0,35928,15,0,0
1702378491892905,476414679,-1221401653,130505,10,10,3,3,0,0,55,15,0,0
