TIME,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,abs_pressure,diff_pressure,pressure_alt,temperature
1703454203818982,0.017025,0.004110,-9.837432,-0.000899,-0.000699,0.001348,0.254093,0.029787,0.368699,998.646057,0.000000,122.230835,0.000000
1703454203819093,-0.028527,0.029371,-9.817855,-0.000404,-0.001506,-0.001670,0.247178,0.036139,0.354903,998.672485,0.000000,122.008995,0.000000
1703454203819106,0.034292,-0.020412,-9.730504,0.000948,0.001698,0.000865,0.247178,0.036139,0.354903,998.672485,0.000000,122.008995,0.000000
1703454203819115,-0.027179,-0.014022,-9.807764,0.001834,0.001688,0.000060,0.247178,0.036139,0.354903,998.672485,0.000000,122.008995,0.000000
1703454203819124,-0.041136,-0.034742,-9.740834,0.001307,0.000602,-0.000236,0.247178,0.036139,0.354903,998.672485,0.000000,122.008995,0.000000
1703454203819134,0.051694,-0.054857,-9.830082,0.001772,0.000590,0.000681,0.247178,0.036139,0.354903,998.672485,0.000000,122.008995,0.000000
1703454203819143,-0.038623,0.013287,-9.807682,-0.000495,-0.001225,-0.002761,0.247178,0.036139,0.354903,998.672485,0.000000,122.008995,0.000000
1703454203819156,0.021658,-0.034636,-9.799603,-0.000005,0.000821,0.000875,0.247178,0.036139,0.354903,998.672485,0.000000,122.008995,0.000000
1703454203819165,0.022887,-0.024485,-9.840811,-0.000430,0.003145,-0.002060,0.250761,0.035313,0.375059,998.667236,0.000000,122.053886,0.000000
1703454203819346,0.009814,-0.026149,-9.760701,-0.002329,0.002844,-0.000865,0.250761,0.035313,0.375059,998.667236,0.000000,122.053886,0.000000
1703454203822375,0.060416,-0.074645,-9.765615,-0.002577,-0.000199,0.000789,0.250761,0.035313,0.375059,998.667236,0.000000,122.053886,0.000000
1703454203825391,0.009593,0.082298,-9.823824,0.001176,-0.000793,0.002030,0.250761,0.035313,0.375059,998.667236,0.000000,122.053886,0.000000
1703454203828397,0.018645,0.041725,-9.794313,-0.001583,0.000667,-0.000864,0.250761,0.035313,0.375059,998.667236,0.000000,122.053886,0.000000
1703454203831335,-0.043114,-0.032026,-9.850460,-0.000173,0.003663,-0.002207,0.250761,0.035313,0.375059,998.667236,0.000000,122.053886,0.000000
1703454203834535,0.084676,0.057549,-9.756042,-0.000521,-0.002571,0.000973,0.250761,0.035313,0.375059,998.667236,0.000000,122.053886,0.000000
1703454203837626,-0.032361,0.032971,-9.857975,0.000733,0.000663,0.001745,0.238466,0.032699,0.366753,998.680359,0.000000,121.942970,0.000000
1703454203840446,0.010567,-0.053304,-9.748660,-0.001898,0.000447,-0.001203,0.238466,0.032699,0.366753,998.680359,0.000000,121.942970,0.000000
1703454203843405,-0.028366,-0.011090,-9.794005,0.001982,0.000939,-0.000740,0.238466,0.032699,0.366753,998.680359,0.000000,121.942970,0.000000
1703454203846321,-0.074344,0.031418,-9.942507,0.001005,0.002674,0.000629,0.238466,0.032699,0.366753,998.680359,0.000000,121.942970,0.000000
1703454203849407,-0.018048,0.007449,-9.824344,-0.000807,0.001165,-0.000909,0.238466,0.032699,0.366753,998.680359,0.000000,121.942970,0.000000
1703454203852379,-0.079982,-0.031771,-9.797360,0.000057,0.001233,-0.000352,0.238466,0.032699,0.366753,998.680359,0.000000,121.942970,0.000000
1703454203855418,0.018191,0.047858,-9.846917,0.001675,0.001736,-0.001263,0.238466,0.032699,0.366753,998.680359,0.000000,121.942970,0.000000
1703454203858488,-0.002622,0.078505,-9.820549,0.000672,-0.002506,-0.000167,0.252200,0.029038,0.364988,998.683899,0.000000,121.913918,0.000000
1703454203861387,-0.011617,0.044685,-9.779222,-0.000571,-0.002045,-0.001749,0.252200,0.029038,0.364988,998.683899,0.000000,121.913918,0.000000
1703454203864513,0.016585,0.029693,-9.766896,-0.000096,0.002199,0.001185,0.252200,0.029038,0.364988,998.683899,0.000000,121.913918,0.000000
1703454203867572,0.013367,-0.061242,-9.778145,0.003175,0.000261,-0.003956,0.252200,0.029038,0.364988,998.683899,0.000000,121.913918,0.000000
1703454203870462,-0.037601,-0.015915,-9.901102,0.001362,-0.001163,0.002203,0.252200,0.029038,0.364988,998.683899,0.000000,121.913918,0.000000
1703454203873447,-0.013437,-0.059023,-9.798538,0.001184,0.001208,0.000306,0.252200,0.029038,0.364988,998.683899,0.000000,121.913918,0.000000
1703454203876463,0.017232,0.010044,-9.769919,-0.002395,0.003717,0.003556,0.252200,0.029038,0.364988,998.683899,0.000000,121.913918,0.000000
1703454203879620,-0.027575,-0.017080,-9.852672,-0.000508,-0.001155,0.000505,0.255533,0.040204,0.362835,998.705688,0.000000,121.729050,0.000000
1703454203882479,-0.055531,-0.022440,-9.807706,-0.001673,-0.000946,0.001097,0.255533,0.040204,0.362835,998.705688,0.000000,121.729050,0.000000
1703454203885431,0.018422,0.067091,-9.811643,0.001279,0.003110,0.000119,0.255533,0.040204,0.362835,998.705688,0.000000,121.729050,0.000000
1703454203888540,-0.007754,-0.032005,-9.827927,0.000442,-0.003191,0.001836,0.255533,0.040204,0.362835,998.705688,0.000000,121.729050,0.000000
1703454203891581,0.051367,-0.037703,-9.784976,-0.000764,0.000967,-0.000942,0.255533,0.040204,0.362835,998.705688,0.000000,121.729050,0.000000
1703454203894472,0.003155,-0.003758,-9.858615,0.001230,0.000996,0.000727,0.255533,0.040204,0.362835,998.705688,0.000000,121.729050,0.000000
1703454203897456,0.123125,-0.080706,-9.725471,-0.000111,0.002794,-0.000243,0.255533,0.040204,0.362835,998.705688,0.000000,121.729050,0.000000
1703454203900569,0.008307,-0.035607,-9.820820,-0.000263,-0.000778,-0.003319,0.253929,0.030923,0.371672,998.652344,0.000000,122.178009,0.000000
1703454203903343,-0.055107,-0.036274,-9.731378,-0.000165,0.001199,-0.001822,0.253929,0.030923,0.371672,998.652344,0.000000,122.178009,0.000000
1703454203906505,0.023569,-0.054586,-9.808586,-0.003460,0.001689,0.000493,0.253929,0.030923,0.371672,998.652344,0.000000,122.178009,0.000000
1703454203909495,0.021713,-0.072462,-9.857831,-0.000456,0.002850,-0.002314,0.253929,0.030923,0.371672,998.652344,0.000000,122.178009,0.000000
1703454203912411,0.060813,-0.033918,-9.755771,-0.001542,-0.001660,0.000405,0.253929,0.030923,0.371672,998.652344,0.000000,122.178009,0.000000
1703454203915452,-0.047228,0.085681,-9.748985,-0.000546,-0.002071,0.000511,0.253929,0.030923,0.371672,998.652344,0.000000,122.178009,0.000000
1703454203918482,-0.005872,-0.034918,-9.765051,-0.001515,-0.000384,-0.001988,0.253929,0.030923,0.371672,998.652344,0.000000,122.178009,0.000000
1703454203921583,-0.043763,-0.079756,-9.781102,-0.002614,0.003794,-0.001187,0.254864,0.044433,0.362136,998.700500,0.000000,121.773949,0.000000
1703454203924446,0.026524,-0.030329,-9.844182,0.000086,0.001042,0.000363,0.254864,0.044433,0.362136,998.700500,0.000000,121.773949,0.000000
1703454203927509,-0.134456,-0.049603,-9.834554,0.001063,-0.001917,-0.000104,0.254864,0.044433,0.362136,998.700500,0.000000,121.773949,0.000000
1703454203930698,-0.019225,0.004122,-9.807520,0.001246,0.001942,-0.004534,0.254864,0.044433,0.362136,998.700500,0.000000,121.773949,0.000000
1703454203960680,-0.042094,0.058716,-9.788525,-0.001594,-0.000654,0.002055,0.254864,0.044433,0.362136,998.700500,0.000000,121.773949,0.000000
1703454203961186,-0.050434,0.061794,-9.893133,0.000784,-0.000022,-0.000153,0.254864,0.044433,0.362136,998.700500,0.000000,121.773949,0.000000
1703454203961206,0.087841,-0.014291,-9.874555,-0.001701,0.000086,0.002194,0.254864,0.044433,0.362136,998.700500,0.000000,121.773949,0.000000
1703454203961215,-0.019492,-0.040536,-9.820315,-0.001486,0.000330,-0.000138,0.242002,0.033375,0.361899,998.682861,0.000000,121.921844,0.000000
1703454203961223,0.043333,0.061137,-9.752728,0.001405,0.000300,0.001776,0.242002,0.033375,0.361899,998.682861,0.000000,121.921844,0.000000
1703454203961232,0.021174,-0.085364,-9.814675,-0.000591,-0.001425,0.000321,0.242002,0.033375,0.361899,998.682861,0.000000,121.921844,0.000000
1703454203961240,-0.003333,-0.032074,-9.781306,-0.000914,-0.002533,-0.000698,0.242002,0.033375,0.361899,998.682861,0.000000,121.921844,0.000000
1703454203961249,-0.018562,0.029413,-9.748943,0.001205,-0.000462,-0.001093,0.242002,0.033375,0.361899,998.682861,0.000000,121.921844,0.000000
1703454203961257,-0.016357,0.070721,-9.796387,-0.004906,-0.000124,-0.001406,0.242002,0.033375,0.361899,998.682861,0.000000,121.921844,0.000000
1703454203961269,-0.033419,-0.024618,-9.809900,0.000955,-0.002162,0.001459,0.242002,0.033375,0.361899,998.682861,0.000000,121.921844,0.000000
1703454203963711,-0.009371,0.042181,-9.836890,-0.002150,-0.002229,0.000778,0.258119,0.037424,0.368576,998.673523,0.000000,122.001068,0.000000
1703454203966664,-0.026378,-0.023306,-9.807045,0.001022,0.001316,0.002341,0.258119,0.037424,0.368576,998.673523,0.000000,122.001068,0.000000
1703454203969592,-0.006494,0.028417,-9.794626,0.001565,0.000279,0.001874,0.258119,0.037424,0.368576,998.673523,0.000000,122.001068,0.000000
1703454203972590,-0.033486,-0.063110,-9.823226,-0.001351,-0.000831,-0.002157,0.258119,0.037424,0.368576,998.673523,0.000000,122.001068,0.000000
1703454203975564,0.021792,-0.037037,-9.732082,-0.001136,0.001046,0.001015,0.258119,0.037424,0.368576,998.673523,0.000000,122.001068,0.000000
1703454203978649,0.012567,-0.008816,-9.835670,0.000308,0.000427,-0.002574,0.258119,0.037424,0.368576,998.673523,0.000000,122.001068,0.000000
1703454203981567,0.029311,0.024213,-9.856020,0.000864,-0.002887,-0.000447,0.258119,0.037424,0.368576,998.673523,0.000000,122.001068,0.000000
1703454203984604,0.038514,-0.012149,-9.754105,0.000820,-0.000492,-0.001393,0.251033,0.026014,0.360611,998.671936,0.000000,122.014275,0.000000
1703454203987713,-0.047465,0.028539,-9.799778,-0.000804,0.000529,-0.003199,0.251033,0.026014,0.360611,998.671936,0.000000,122.014275,0.000000
1703454203990581,-0.026629,-0.001677,-9.876983,0.001162,-0.000258,-0.000946,0.251033,0.026014,0.360611,998.671936,0.000000,122.014275,0.000000
1703454203993602,0.008530,0.045368,-9.776355,0.003199,0.001535,0.000160,0.251033,0.026014,0.360611,998.671936,0.000000,122.014275,0.000000
1703454203996839,0.012423,0.004967,-9.888604,0.001814,-0.001918,-0.000276,0.251033,0.026014,0.360611,998.671936,0.000000,122.014275,0.000000
1703454203999600,0.067077,-0.030716,-9.804240,0.000240,-0.001515,-0.000240,0.251033,0.026014,0.360611,998.671936,0.000000,122.014275,0.000000
1703454204002750,0.045915,0.016868,-9.781816,-0.000002,0.000027,-0.001269,0.251033,0.026014,0.360611,998.671936,0.000000,122.014275,0.000000
1703454204005674,0.020923,0.006092,-9.791888,-0.002399,0.002312,0.003069,0.258382,0.029225,0.372223,998.650574,0.000000,122.193855,0.000000
1703454204008634,0.008236,-0.003051,-9.743852,0.002488,0.000474,-0.001011,0.258382,0.029225,0.372223,998.650574,0.000000,122.193855,0.000000
1703454204011654,-0.079442,-0.091077,-9.758901,0.001375,-0.001848,0.002712,0.258382,0.029225,0.372223,998.650574,0.000000,122.193855,0.000000
1703454204014683,0.047985,-0.044144,-9.828229,-0.001742,-0.001444,0.001494,0.258382,0.029225,0.372223,998.650574,0.000000,122.193855,0.000000
1703454204017621,0.002713,-0.060643,-9.848096,0.001420,-0.001299,-0.001024,0.258382,0.029225,0.372223,998.650574,0.000000,122.193855,0.000000
1703454204020701,-0.029001,-0.048440,-9.814085,0.001452,0.001063,0.000949,0.258382,0.029225,0.372223,998.650574,0.000000,122.193855,0.000000
1703454204023636,0.032831,0.020005,-9.863019,-0.000691,0.000920,0.000241,0.258382,0.029225,0.372223,998.650574,0.000000,122.193855,0.000000
1703454204026646,0.005857,0.007099,-9.785782,-0.001183,-0.000752,-0.000986,0.255010,0.031081,0.365852,998.659363,0.000000,122.119911,0.000000
1703454204029646,0.062334,-0.043027,-9.824512,-0.004640,0.000887,-0.000472,0.255010,0.031081,0.365852,998.659363,0.000000,122.119911,0.000000
1703454204032633,0.048155,-0.059045,-9.807250,-0.000741,-0.001095,-0.001232,0.255010,0.031081,0.365852,998.659363,0.000000,122.119911,0.000000
1703454204035677,-0.058671,0.001394,-9.876056,-0.003306,0.000769,-0.000758,0.255010,0.031081,0.365852,998.659363,0.000000,122.119911,0.000000
1703454204038757,-0.033190,-0.041686,-9.798057,-0.000251,-0.001448,-0.000403,0.255010,0.031081,0.365852,998.659363,0.000000,122.119911,0.000000
1703454204041633,-0.014632,-0.020658,-9.760230,0.000517,0.000304,-0.002034,0.255010,0.031081,0.365852,998.659363,0.000000,122.119911,0.000000
1703454204044658,-0.073710,-0.001354,-9.724275,0.000869,-0.000339,-0.003401,0.255010,0.031081,0.365852,998.659363,0.000000,122.119911,0.000000
1703454204047633,0.031547,0.040504,-9.803652,-0.002597,-0.000046,0.001836,0.259588,0.033969,0.361748,998.669678,0.000000,122.032761,0.000000
1703454204050686,-0.003024,-0.038486,-9.854065,0.002251,-0.000467,0.001303,0.259588,0.033969,0.361748,998.669678,0.000000,122.032761,0.000000
1703454204053664,-0.039666,-0.024983,-9.776397,0.001940,0.001677,0.001484,0.259588,0.033969,0.361748,998.669678,0.000000,122.032761,0.000000
1703454204056698,-0.008508,0.027161,-9.846169,0.001903,-0.000888,-0.001469,0.259588,0.033969,0.361748,998.669678,0.000000,122.032761,0.000000
1703454204059687,-0.064052,-0.115141,-9.803520,0.001761,-0.004692,0.001300,0.259588,0.033969,0.361748,998.669678,0.000000,122.032761,0.000000
1703454204062883,0.050506,0.004723,-9.753409,0.000282,0.001239,0.000503,0.259588,0.033969,0.361748,998.669678,0.000000,122.032761,0.000000
1703454204065703,-0.083924,0.030456,-9.791959,-0.000716,0.001971,0.000915,0.259588,0.033969,0.361748,998.669678,0.000000,122.032761,0.000000
1703454204068703,0.041447,-0.011912,-9.778038,-0.001255,-0.000305,-0.002403,0.250738,0.031446,0.360978,998.688904,0.000000,121.871666,0.000000
1703454204071709,-0.009751,-0.011788,-9.800357,0.002179,0.001642,0.002675,0.250738,0.031446,0.360978,998.688904,0.000000,121.871666,0.000000
1703454204108177,-0.038947,-0.062622,-9.733166,-0.000952,0.001856,0.003150,0.250738,0.031446,0.360978,998.688904,0.000000,121.871666,0.000000
1703454204108207,0.004963,0.024605,-9.839827,0.001218,0.002781,-0.000112,0.250738,0.031446,0.360978,998.688904,0.000000,121.871666,0.000000
1703454204108218,-0.003945,-0.071457,-9.911216,-0.002282,0.001457,0.000951,0.250738,0.031446,0.360978,998.688904,0.000000,121.871666,0.000000
1703454204108226,0.021624,0.029652,-9.710983,0.000645,-0.001927,-0.001752,0.250738,0.031446,0.360978,998.688904,0.000000,121.871666,0.000000
1703454204108240,0.074386,0.081967,-9.742612,0.001232,0.001510,-0.000573,0.250738,0.031446,0.360978,998.688904,0.000000,121.871666,0.000000
1703454204108250,0.028650,-0.055191,-9.803180,-0.001160,0.001457,0.000185,0.256656,0.034813,0.369363,998.634949,0.000000,122.325905,0.000000
1703454204108258,0.044848,-0.012094,-9.782125,-0.000172,-0.001457,-0.000613,0.256656,0.034813,0.369363,998.634949,0.000000,122.325905,0.000000
1703454204108267,-0.023457,0.014173,-9.735425,0.000114,-0.001560,-0.002354,0.256656,0.034813,0.369363,998.634949,0.000000,122.325905,0.000000
1703454204108276,0.125160,0.013377,-9.747532,-0.000277,0.002888,0.001293,0.256656,0.034813,0.369363,998.634949,0.000000,122.325905,0.000000
1703454204108284,0.004751,0.017416,-9.816751,0.002009,-0.001558,-0.003130,0.256656,0.034813,0.369363,998.634949,0.000000,122.325905,0.000000
1703454204108293,0.061721,0.005073,-9.774682,-0.001898,0.000710,0.000775,0.256656,0.034813,0.369363,998.634949,0.000000,122.325905,0.000000
1703454204108307,-0.012792,-0.053750,-9.849081,-0.003724,0.004113,0.000649,0.256656,0.034813,0.369363,998.634949,0.000000,122.325905,0.000000
1703454204110767,0.050303,0.012118,-9.798343,0.001001,-0.000316,0.001715,0.252327,0.032346,0.357896,998.659058,0.000000,122.122551,0.000000
1703454204113785,-0.020016,-0.053000,-9.823509,0.001525,0.001237,-0.000044,0.252327,0.032346,0.357896,998.659058,0.000000,122.122551,0.000000
1703454204116824,-0.051292,0.074667,-9.718207,0.000835,0.000741,-0.000232,0.252327,0.032346,0.357896,998.659058,0.000000,122.122551,0.000000
1703454204119725,0.079800,0.061099,-9.810910,-0.000022,-0.003868,-0.000509,0.252327,0.032346,0.357896,998.659058,0.000000,122.122551,0.000000
1703454204122842,-0.054739,-0.004768,-9.787148,0.000638,-0.001577,0.002430,0.252327,0.032346,0.357896,998.659058,0.000000,122.122551,0.000000
1703454204125803,0.027359,0.012559,-9.779804,-0.000106,-0.000715,0.000800,0.252327,0.032346,0.357896,998.659058,0.000000,122.122551,0.000000
1703454204128762,-0.050338,-0.031902,-9.746367,-0.000315,0.000235,0.003208,0.252327,0.032346,0.357896,998.659058,0.000000,122.122551,0.000000
1703454204131767,-0.060476,-0.054401,-9.724680,-0.000920,-0.001617,-0.000173,0.258808,0.032944,0.364146,998.665588,0.000000,122.067093,0.000000
1703454204134759,0.010433,-0.011957,-9.849154,-0.000953,0.003772,0.001026,0.258808,0.032944,0.364146,998.665588,0.000000,122.067093,0.000000
1703454204137823,-0.041456,-0.036140,-9.785814,0.000997,0.000222,-0.001937,0.258808,0.032944,0.364146,998.665588,0.000000,122.067093,0.000000
1703454204140772,-0.007298,-0.086973,-9.829355,-0.002765,0.000014,0.001380,0.258808,0.032944,0.364146,998.665588,0.000000,122.067093,0.000000
1703454204143749,-0.072135,-0.007952,-9.817472,-0.002124,0.001046,-0.001139,0.258808,0.032944,0.364146,998.665588,0.000000,122.067093,0.000000
1703454204146805,0.003481,-0.070395,-9.796978,0.002628,0.000560,0.000531,0.258808,0.032944,0.364146,998.665588,0.000000,122.067093,0.000000
1703454204149807,-0.022255,-0.083039,-9.841257,-0.000563,0.001810,0.000653,0.258808,0.032944,0.364146,998.665588,0.000000,122.067093,0.000000
1703454204152741,0.032055,0.031186,-9.780739,0.001155,-0.000424,0.001778,0.263790,0.030033,0.350504,998.704529,0.000000,121.739616,0.000000
1703454204155780,0.030370,0.022315,-9.873111,0.000545,0.002120,0.002334,0.263790,0.030033,0.350504,998.704529,0.000000,121.739616,0.000000
1703454204158798,-0.059606,-0.005748,-9.821758,0.001940,0.000047,0.001177,0.263790,0.030033,0.350504,998.704529,0.000000,121.739616,0.000000
1703454204161719,-0.039873,-0.047370,-9.853690,0.000191,-0.003648,0.000661,0.263790,0.030033,0.350504,998.704529,0.000000,121.739616,0.000000
1703454204164856,-0.085414,-0.033072,-9.920756,-0.002207,-0.000351,0.000729,0.263790,0.030033,0.350504,998.704529,0.000000,121.739616,0.000000
1703454204167750,-0.002563,-0.053926,-9.802438,-0.000829,-0.000194,-0.002264,0.263790,0.030033,0.350504,998.704529,0.000000,121.739616,0.000000
1703454204170777,0.012179,0.073453,-9.734815,0.002538,-0.000671,0.004318,0.263790,0.030033,0.350504,998.704529,0.000000,121.739616,0.000000
1703454204173836,-0.064630,0.015091,-9.823881,0.000432,0.001339,0.000445,0.247098,0.037438,0.359424,998.664734,0.000000,122.075012,0.000000
1703454204176787,0.050459,-0.001989,-9.826501,0.000579,0.003714,0.003956,0.247098,0.037438,0.359424,998.664734,0.000000,122.075012,0.000000
1703454204179756,0.011594,-0.033387,-9.832281,-0.001571,0.001508,-0.002249,0.247098,0.037438,0.359424,998.664734,0.000000,122.075012,0.000000
1703454204182750,0.023611,-0.061679,-9.918432,0.002395,-0.000852,0.000654,0.247098,0.037438,0.359424,998.664734,0.000000,122.075012,0.000000
1703454204185814,-0.051480,-0.017250,-9.790302,-0.001794,-0.003658,0.000389,0.247098,0.037438,0.359424,998.664734,0.000000,122.075012,0.000000
1703454204188815,-0.023432,0.058496,-9.800902,0.001504,0.002890,-0.000651,0.247098,0.037438,0.359424,998.664734,0.000000,122.075012,0.000000
1703454204191757,0.082773,-0.051836,-9.807073,0.003210,-0.002250,0.000657,0.247098,0.037438,0.359424,998.664734,0.000000,122.075012,0.000000
